timestamp,valor
1981.83333333333,0.12
1981.91666666667,0.23
1981.91666666667,0.41
1982,0.05
1982.08333333333,0.16
1982.25,0.03
1982.33333333333,0.15
1982.41666666667,0.18
1982.5,0.06
1982.58333333333,0.14
1982.66666666667,0.03
1982.75,0.13
1982.83333333333,0.13
1982.91666666667,0.17
1982.91666666667,0.42
1983,0.53
1983.08333333333,0.43
1983.25,0.41
1983.33333333333,0.28
1983.41666666667,0.33
1983.5,0.22
1983.58333333333,0.18
1983.66666666667,0.35
1983.75,0.37
1983.83333333333,0.16
1983.91666666667,0.3
1983.91666666667,0.17
1984,0.31
1984.08333333333,0.14
1984.25,0.26
1984.33333333333,0.06
1984.41666666667,0.32
1984.5,0.02
1984.58333333333,0.19
1984.66666666667,0.19
1984.75,0.21
1984.83333333333,0.14
1984.91666666667,0.07
1984.91666666667,-0.04
1985,0.22
1985.08333333333,-0.04
1985.25,0.17
1985.33333333333,0.12
1985.41666666667,0.14
1985.5,0.15
1985.58333333333,0.04
1985.66666666667,0.16
1985.75,0.13
1985.83333333333,0.11
1985.91666666667,0.05
1985.91666666667,0.13
1986,0.27
1986.08333333333,0.37
1986.25,0.3
1986.33333333333,0.22
1986.41666666667,0.21
1986.5,0.12
1986.58333333333,0.11
1986.66666666667,0.15
1986.75,0.03
1986.83333333333,0.15
1986.91666666667,0.11
1986.91666666667,0.14
1987,0.32
1987.08333333333,0.43
1987.25,0.18
1987.33333333333,0.24
1987.41666666667,0.25
1987.5,0.34
1987.58333333333,0.4
1987.66666666667,0.24
1987.75,0.35
1987.83333333333,0.32
1987.91666666667,0.29
1987.91666666667,0.46
1988,0.57
1988.08333333333,0.44
1988.25,0.51
1988.33333333333,0.42
1988.41666666667,0.43
1988.5,0.4
1988.58333333333,0.32
1988.66666666667,0.39
1988.75,0.36
1988.83333333333,0.37
1988.91666666667,0.12
1988.91666666667,0.28
1989,0.12
1989.08333333333,0.3
1989.25,0.36
1989.33333333333,0.29
1989.41666666667,0.17
1989.5,0.16
1989.58333333333,0.34
1989.66666666667,0.33
1989.75,0.35
1989.83333333333,0.29
1989.91666666667,0.19
1989.91666666667,0.37
1990,0.41
1990.08333333333,0.43
1990.25,0.79
1990.33333333333,0.56
1990.41666666667,0.45
1990.5,0.39
1990.58333333333,0.46
1990.66666666667,0.34
1990.75,0.23
1990.83333333333,0.45
1990.91666666667,0.46
1990.91666666667,0.41
1991,0.42
1991.08333333333,0.5
1991.25,0.35
1991.33333333333,0.51
1991.41666666667,0.34
1991.5,0.53
1991.58333333333,0.47
1991.66666666667,0.4
1991.75,0.44
1991.83333333333,0.28
1991.91666666667,0.29
1991.91666666667,0.32
1992,0.47
1992.08333333333,0.41
1992.25,0.47
1992.33333333333,0.27
1992.41666666667,0.3
1992.5,0.25
1992.58333333333,0.08
1992.66666666667,0.08
1992.75,-0.01
1992.83333333333,0.06
1992.91666666667,0.03
1992.91666666667,0.21
1993,0.34
1993.08333333333,0.37
1993.25,0.36
1993.33333333333,0.27
1993.41666666667,0.28
1993.5,0.23
1993.58333333333,0.25
1993.66666666667,0.11
1993.75,0.11
1993.83333333333,0.23
1993.91666666667,0.04
1993.91666666667,0.18
1994,0.26
1994.08333333333,0.02
1994.25,0.3
1994.33333333333,0.4
1994.41666666667,0.28
1994.5,0.43
1994.58333333333,0.3
1994.66666666667,0.22
1994.75,0.32
1994.83333333333,0.41
1994.91666666667,0.44
1994.91666666667,0.38
1995,0.51
1995.08333333333,0.79
1995.25,0.47
1995.33333333333,0.46
1995.41666666667,0.28
1995.5,0.42
1995.58333333333,0.45
1995.66666666667,0.46
1995.75,0.33
1995.83333333333,0.47
1995.91666666667,0.44
1995.91666666667,0.25
1996,0.23
1996.08333333333,0.47
1996.25,0.33
1996.33333333333,0.32
1996.41666666667,0.28
1996.5,0.25
1996.58333333333,0.36
1996.66666666667,0.48
1996.75,0.24
1996.83333333333,0.2
1996.91666666667,0.39
1996.91666666667,0.37
1997,0.3
1997.08333333333,0.41
1997.25,0.52
1997.33333333333,0.35
1997.41666666667,0.36
1997.5,0.54
1997.58333333333,0.34
1997.66666666667,0.43
1997.75,0.52
1997.83333333333,0.6
1997.91666666667,0.64
1997.91666666667,0.58
1998,0.58
1998.08333333333,0.88
1998.25,0.63
1998.33333333333,0.64
1998.41666666667,0.67
1998.5,0.76
1998.58333333333,0.68
1998.66666666667,0.66
1998.75,0.42
1998.83333333333,0.43
1998.91666666667,0.44
1998.91666666667,0.56
1999,0.49
1999.08333333333,0.65
1999.25,0.32
1999.33333333333,0.33
1999.41666666667,0.28
1999.5,0.36
1999.58333333333,0.38
1999.66666666667,0.32
1999.75,0.38
1999.83333333333,0.34
1999.91666666667,0.37
1999.91666666667,0.41
2000,0.25
2000.08333333333,0.56
2000.25,0.55
2000.33333333333,0.57
2000.41666666667,0.35
2000.5,0.39
2000.58333333333,0.38
2000.66666666667,0.42
2000.75,0.4
2000.83333333333,0.27
2000.91666666667,0.31
2000.91666666667,0.28
2001,0.46
2001.08333333333,0.44
2001.25,0.56
2001.33333333333,0.51
2001.41666666667,0.58
2001.5,0.52
2001.58333333333,0.59
2001.66666666667,0.5
2001.75,0.52
2001.83333333333,0.51
2001.91666666667,0.73
2001.91666666667,0.56
2002,0.77
2002.08333333333,0.79
2002.25,0.88
2002.33333333333,0.58
2002.41666666667,0.63
2002.5,0.53
2002.58333333333,0.6
2002.66666666667,0.53
2002.75,0.62
2002.83333333333,0.54
2002.91666666667,0.59
2002.91666666667,0.43
2003,0.75
2003.08333333333,0.59
2003.25,0.59
2003.33333333333,0.55
2003.41666666667,0.61
2003.5,0.48
2003.58333333333,0.58
2003.66666666667,0.65
2003.75,0.63
2003.83333333333,0.73
2003.91666666667,0.53
2003.91666666667,0.75
2004,0.58
2004.08333333333,0.73
2004.25,0.63
2004.33333333333,0.61
2004.41666666667,0.39
2004.5,0.44
2004.58333333333,0.26
2004.66666666667,0.47
2004.75,0.51
2004.83333333333,0.61
2004.91666666667,0.73
2004.91666666667,0.5
2005,0.74
2005.08333333333,0.6
2005.25,0.74
2005.33333333333,0.68
2005.41666666667,0.63
2005.5,0.65
2005.58333333333,0.62
2005.66666666667,0.62
2005.75,0.71
2005.83333333333,0.75
2005.91666666667,0.74
2005.91666666667,0.68
2006,0.56
2006.08333333333,0.73
2006.25,0.63
2006.33333333333,0.49
2006.41666666667,0.49
2006.5,0.65
2006.58333333333,0.55
2006.66666666667,0.71
2006.75,0.65
2006.83333333333,0.69
2006.91666666667,0.73
2006.91666666667,0.79
2007.1,0.01
2007.08333333333,0.7
2007.25,0.72
2007.33333333333,0.75
2007.41666666667,0.68
2007.5,0.61
2007.58333333333,0.6
2007.66666666667,0.6
2007.75,0.6
2007.83333333333,0.59
2007.91666666667,0.58
2007.91666666667,0.49
2008,0.3
2008.08333333333,0.38
2008.25,0.74
2008.33333333333,0.53
2008.41666666667,0.49
2008.5,0.49
2008.58333333333,0.6
2008.66666666667,0.47
2008.75,0.61
2008.83333333333,0.65
2008.91666666667,0.69
2008.91666666667,0.54
2009,0.65
2009.08333333333,0.54
2009.25,0.54
2009.33333333333,0.6
2009.41666666667,0.66
2009.5,0.65
2009.58333333333,0.71
2009.66666666667,0.68
2009.75,0.73
2009.83333333333,0.66
2009.91666666667,0.8
2009.91666666667,0.67
2010,0.75
2010.08333333333,0.84
2010.25,0.91
2010.33333333333,0.84
2010.41666666667,0.76
2010.5,0.68
2010.58333333333,0.64
2010.66666666667,0.66
2010.75,0.63
2010.83333333333,0.71
2010.91666666667,0.82
2010.91666666667,0.45
2011,0.52
2011.08333333333,0.48
2011.25,0.64
2011.33333333333,0.65
2011.41666666667,0.52
2011.5,0.61
2011.58333333333,0.7
2011.66666666667,0.73
2011.75,0.58
2011.83333333333,0.66
2011.91666666667,0.59
2011.91666666667,0.6
2012,0.49
2012.08333333333,0.49
2012.25,0.57
2012.33333333333,0.71
2012.41666666667,0.77
2012.5,0.65
2012.58333333333,0.58
2012.66666666667,0.64
2012.75,0.71
2012.83333333333,0.78
2012.91666666667,0.79
2012.91666666667,0.53
2013,0.71
2013.08333333333,0.63
2013.25,0.67
2013.33333333333,0.56
2013.41666666667,0.61
2013.5,0.7
2013.58333333333,0.61
2013.66666666667,0.7
2013.75,0.77
2013.83333333333,0.69
2013.91666666667,0.85
2013.91666666667,0.7
2014,0.76
2014.08333333333,0.55
2014.25,0.79
2014.33333333333,0.81
2014.41666666667,0.85
2014.5,0.67
2014.58333333333,0.59
2014.66666666667,0.8
2014.75,0.84
2014.83333333333,0.79
2014.91666666667,0.67
2014.91666666667,0.8
2015,0.86
2015.08333333333,0.9
2015.25,0.96
2015.33333333333,0.77
2015.41666666667,0.79
2015.5,0.81
2015.58333333333,0.74
2015.66666666667,0.82
2015.75,0.84
2015.83333333333,0.08
2015.91666666667,0.06
2015.91666666667,0.16
2016,0.17
2016.08333333333,0.37
2016.25,0.36
2016.33333333333,0.12
2016.41666666667,0.95
2016.5,0.81
2016.58333333333,0.84
2016.66666666667,0.01
2016.75,0.91
2016.83333333333,0.87
2016.91666666667,0.9
2016.91666666667,0.85
2017,0.03
2017.08333333333,0.13
2017.25,0.15
2017.33333333333,0.93
2017.41666666667,0.9
2017.5,0.72
2017.58333333333,0.82
2017.66666666667,0.86
2017.75,0.79
2017.83333333333,0.9
2017.91666666667,0.88
2017.91666666667,0.94
2018,0.82
2018.08333333333,0.84
2018.25,0.89
2018.33333333333,0.89
2018.41666666667,0.82
2018.5,0.78
2018.58333333333,0.82
2018.66666666667,0.76
2018.75,0.81
2018.83333333333,0.10
2018.91666666667,0.82
2018.91666666667,0.91
2019,0.93
2019.08333333333,0.94
2019.33333333333,10.01
2019.58333333333,0.93
